image_id,relative_path,file_name,mineral_label,four_class_label,four_class_id,source_site,source_type,mindat_photo_id,detail_page_url,download_source_url,page_title,locality,photographer_or_credit,license_or_rights,screening_decision,manual_review_required,metadata_source_file,metadata_status,metadata_missing_fields,width,height,aspect_ratio,megapixels,file_size_bytes,image_format,image_mode,sha256,dhash64,dimension_pass,quality_status,quality_error,exact_duplicate_group_size,near_duplicate_group_id,near_duplicate_group_size,split_group_id,split
VTM-002072,raw_negative/gangue_negative/feldspar/feldspar_mindat_p048658_page1_032_raw.jpg,feldspar_mindat_p048658_page1_032_raw.jpg,feldspar,gangue_negative,2,mindat.org,online_mineral_gallery,48658,https://zh.mindat.org/photo-48658.html,https://zh.mindat.org/imagecache/1e/fd/03719910017370594235046.jpg,Feldspar Group,"Fahsel quarry, Blauenthal, Eibenstock, Erzgebirgskreis, Saxony, Germany",,Mindat photo page rights; verify per photo before republication,keep_prelim,,mindat_feldspar_final_unique_manifest.csv,complete_core,,800,602,1.328904,0.4816,95396,JPEG,RGB,ceaba28f23591121b52130e904b34e5d855ea20ace4dfebd71f6f481ddef486e,ae1dce165d9c3872,True,pass,,1,DG-527cdfca6bd0,1,DG-527cdfca6bd0,train
VTM-002073,raw_negative/gangue_negative/feldspar/feldspar_mindat_p048660_page1_042_raw.jpg,feldspar_mindat_p048660_page1_042_raw.jpg,feldspar,gangue_negative,2,mindat.org,online_mineral_gallery,48660,https://zh.mindat.org/photo-48660.html,https://zh.mindat.org/imagecache/6a/cd/00225960017445063741045.jpg,Feldspar Group,"Fahsel quarry, Blauenthal, Eibenstock, Erzgebirgskreis, Saxony, Germany",,Mindat photo page rights; verify per photo before republication,keep_prelim,,mindat_feldspar_final_unique_manifest.csv,complete_core,,1600,1204,1.328904,1.9264,243651,JPEG,RGB,7d3d8c75812fd4a631b5918d0506cae5db198cc1bf22bc0bdb1da0ae66f15278,0d358b1b3c48dedc,True,pass,,1,DG-299d45bb53e3,1,DG-299d45bb53e3,train
VTM-002074,raw_negative/gangue_negative/feldspar/feldspar_mindat_p052804_page1_028_raw.jpg,feldspar_mindat_p052804_page1_028_raw.jpg,feldspar,gangue_negative,2,mindat.org,online_mineral_gallery,52804,https://zh.mindat.org/photo-52804.html,https://zh.mindat.org/imagecache/b0/6c/05270370017483955965343.jpg,"Feldspar Group, Moonstone","Carmargo Municipality, Chihuahua, Mexico",,Mindat photo page rights; verify per photo before republication,mixed_uncertain_review,,mindat_feldspar_final_unique_manifest.csv,complete_core,,1130,848,1.332547,0.9582,123386,JPEG,RGB,e67e8c310ce1f8bad402955270bd3c7e11a8978f64d168c658b0ac72aef7bb02,a069f8f0b0b1d9d9,True,pass,,1,DG-8d1bab30b0b2,1,DG-8d1bab30b0b2,train
VTM-002075,raw_negative/gangue_negative/feldspar/feldspar_mindat_p054938_page1_038_raw.jpg,feldspar_mindat_p054938_page1_038_raw.jpg,feldspar,gangue_negative,2,mindat.org,online_mineral_gallery,54938,https://zh.mindat.org/photo-54938.html,https://zh.mindat.org/imagecache/0d/8b/06949220017362624779885.jpg,Feldspar Group,"Erongo Mountains, Erongo Region, Namibia","feldspar with minor iron-oxide staining Although some larger feldspar crystals, and groups from this recent find have been found,this is a particularly well-defined specimen. 10.6 by 5.6 cm Herbert Nägele collection",Mindat photo page rights; verify per photo before republication,keep_prelim,,mindat_feldspar_final_unique_manifest.csv,complete_core,,800,602,1.328904,0.4816,57897,JPEG,RGB,3195d585a5cbf5d110c2da846d5cc66328e5de0b46993970fe50150699aa4170,13131226263e3d1d,True,pass,,1,DG-d53f1c886acb,1,DG-d53f1c886acb,train
VTM-002076,raw_negative/gangue_negative/feldspar/feldspar_mindat_p058423_page1_026_raw.jpg,feldspar_mindat_p058423_page1_026_raw.jpg,feldspar,gangue_negative,2,mindat.org,online_mineral_gallery,58423,https://zh.mindat.org/photo-58423.html,https://zh.mindat.org/imagecache/05/08/01513760017362624699833.jpg,"Feldspar Group, Muscovite, Quartz","Real quarry, Real, Penalva do Castelo, Viseu, Portugal","Feldspar, muscovite and tiny quartz crystals. Rui Nunes' specimen and photo, 2006.",Mindat photo page rights; verify per photo before republication,mixed_uncertain_review,,mindat_feldspar_final_unique_manifest.csv,complete_core,,1130,848,1.332547,0.9582,288315,JPEG,RGB,d8df782f1e53a5245a3773f7d8d1a36ffbce2070314e91b189b848cb2508000d,2d3993dd69e4c4e6,True,pass,,1,DG-8af6ac114c98,1,DG-8af6ac114c98,train
VTM-002077,raw_negative/gangue_negative/feldspar/feldspar_mindat_p061794_page1_034_raw.jpg,feldspar_mindat_p061794_page1_034_raw.jpg,feldspar,gangue_negative,2,mindat.org,online_mineral_gallery,61794,https://zh.mindat.org/photo-61794.html,https://zh.mindat.org/imagecache/8e/49/07683200017335373503338.jpg,Feldspar Group,"Loučná pod Klínovcem, Chomutov District, Ústí nad Labem Region, Czech Republic",,Mindat photo page rights; verify per photo before republication,keep_prelim,,mindat_feldspar_final_unique_manifest.csv,complete_core,,1270,1696,0.748821,2.1539,288679,JPEG,RGB,20be15fed7ed969a626ea05d83190108c850dd467c69c423ef94cc73d42e1e86,f08020000488b0c0,True,pass,,1,DG-7b65be4b9679,1,DG-7b65be4b9679,train
VTM-002078,raw_negative/gangue_negative/feldspar/feldspar_mindat_p061795_page1_009_raw.jpg,feldspar_mindat_p061795_page1_009_raw.jpg,feldspar,gangue_negative,2,mindat.org,online_mineral_gallery,61795,https://zh.mindat.org/photo-61795.html,https://zh.mindat.org/imagecache/00/c2/07018090017335373493914.jpg,Feldspar Group,"Loučná pod Klínovcem, Chomutov District, Ústí nad Labem Region, Czech Republic",Specimen size: 43 mm. Feldspar pseudomorph after leucite.,Mindat photo page rights; verify per photo before republication,keep_prelim,,mindat_feldspar_final_unique_manifest.csv,complete_core,,800,602,1.328904,0.4816,126463,JPEG,RGB,d74ebcf9f16c62ff503052c77e874286fa6d18045673e1a9abc86520c935dc8f,c0c29292909080c8,True,pass,,1,DG-2e9f8b729e25,1,DG-2e9f8b729e25,train
VTM-002079,raw_negative/gangue_negative/feldspar/feldspar_mindat_p063866_page4_006_raw.jpg,feldspar_mindat_p063866_page4_006_raw.jpg,feldspar,gangue_negative,2,mindat.org,online_mineral_gallery,63866,https://zh.mindat.org/photo-63866.html,https://zh.mindat.org/imagecache/26/e8/06670960017335361983485.jpg,Albite (Var: Anorthoclase),"Mount Erebus, Ross Island, Ross Archipelago, Victoria Land, East Antarctica, Antarctica",Crystal is 23mm. Collection and photograph of Rod Martin,Mindat photo page rights; verify per photo before republication,mixed_uncertain_review,,mindat_feldspar_final_unique_manifest.csv,complete_core,,800,602,1.328904,0.4816,107186,JPEG,RGB,cbd4d53ec7eb33a1d3891f8d02d0ec16a29e0082ebcd0805c59a7f8cdede1990,99908a841c888100,True,pass,,1,DG-2c4553d781e1,1,DG-2c4553d781e1,train
VTM-002080,raw_negative/gangue_negative/feldspar/feldspar_mindat_p065390_page5_012_raw.jpg,feldspar_mindat_p065390_page5_012_raw.jpg,feldspar,gangue_negative,2,mindat.org,online_mineral_gallery,65390,https://zh.mindat.org/photo-65390.html,https://zh.mindat.org/imagecache/05/5b/06984040017368104605315.jpg,Microcline,"Papachacra Mountains, Papachacra, Corral Quemado, Belén Department, Catamarca Province, Argentina",6.0 x 3.0 x 3.0 Inches. Multiple twinned crystals of creamy white microcline. Crystal-Odyssey specimen. gemcrystals@aol.com,Mindat photo page rights; verify per photo before republication,mixed_uncertain_review,,mindat_feldspar_final_unique_manifest.csv,complete_core,,1270,1696,0.748821,2.1539,192935,JPEG,RGB,7f988d9b849d206297d14f1da685a5befb5ce16645aecb43204a4227c3d995b0,1e0723879786864e,True,pass,,1,DG-7c56c6b508b9,1,DG-7c56c6b508b9,val
VTM-002081,raw_negative/gangue_negative/feldspar/feldspar_mindat_p065391_page5_010_raw.jpg,feldspar_mindat_p065391_page5_010_raw.jpg,feldspar,gangue_negative,2,mindat.org,online_mineral_gallery,65391,https://zh.mindat.org/photo-65391.html,https://zh.mindat.org/imagecache/d3/11/05357720017372305771065.jpg,Microcline,"Papachacra Mountains, Papachacra, Corral Quemado, Belén Department, Catamarca Province, Argentina",5.0 x 4.5 x 2.5 inches. Crystal-Odyssey specimen. gemcrystals@aol.com,Mindat photo page rights; verify per photo before republication,mixed_uncertain_review,,mindat_feldspar_final_unique_manifest.csv,complete_core,,1130,848,1.332547,0.9582,161909,JPEG,RGB,8db727190faffadaae0c703848b295c85858aca452b49d7997a8d6e771e60b0e,4d9e1707052b0f86,True,pass,,1,DG-c41548a4a35b,1,DG-c41548a4a35b,train
VTM-002082,raw_negative/gangue_negative/feldspar/feldspar_mindat_p065392_page5_005_raw.jpg,feldspar_mindat_p065392_page5_005_raw.jpg,feldspar,gangue_negative,2,mindat.org,online_mineral_gallery,65392,https://zh.mindat.org/photo-65392.html,https://zh.mindat.org/imagecache/f2/97/09530010017368104582415.jpg,Microcline,"Papachacra Mountains, Papachacra, Corral Quemado, Belén Department, Catamarca Province, Argentina","Pink microcline, with muscovite and calcite. 1.6 x 1.8 x 1.5 inches. Crystal-Odyssey specimen. gemcrystals@aol.com",Mindat photo page rights; verify per photo before republication,mixed_uncertain_review,,mindat_feldspar_final_unique_manifest.csv,complete_core,,800,602,1.328904,0.4816,98339,JPEG,RGB,c4d9f51e77728af90ee364f531b26af016d9767254df22443dc762c2eab9595f,870f0f1b19191b8e,True,pass,,1,DG-d0959830fc3d,1,DG-d0959830fc3d,train
VTM-002083,raw_negative/gangue_negative/feldspar/feldspar_mindat_p065399_page5_013_raw.jpg,feldspar_mindat_p065399_page5_013_raw.jpg,feldspar,gangue_negative,2,mindat.org,online_mineral_gallery,65399,https://zh.mindat.org/photo-65399.html,https://zh.mindat.org/imagecache/e8/27/01358980017372305789564.jpg,Microcline,"Papachacra Mountains, Papachacra, Corral Quemado, Belén Department, Catamarca Province, Argentina","Salmon colored microcline specimen, with muscovite and calcite. 2 1/2 x 2.0 x 1 3/4 inches. Crystal-Odyssey specimen. gemcrystals@aol.com",Mindat photo page rights; verify per photo before republication,mixed_uncertain_review,,mindat_feldspar_final_unique_manifest.csv,complete_core,,1130,848,1.332547,0.9582,223291,JPEG,RGB,dc17e63ef7cf205f89e44d068e1ae31fbaf1a46d3c0551288b690a127cad53d6,8c1f3b23670f131b,True,pass,,1,DG-8c58a5a40e58,1,DG-8c58a5a40e58,test
VTM-002084,raw_negative/gangue_negative/feldspar/feldspar_mindat_p065401_page5_011_raw.jpg,feldspar_mindat_p065401_page5_011_raw.jpg,feldspar,gangue_negative,2,mindat.org,online_mineral_gallery,65401,https://zh.mindat.org/photo-65401.html,https://zh.mindat.org/imagecache/6e/ea/02037270017368104616078.jpg,Microcline,"Papachacra Mountains, Papachacra, Corral Quemado, Belén Department, Catamarca Province, Argentina",3 1/2 x 3/4 x 3/4 inches. Crystal-Odyssey specimen. gemcrystals@aol.com,Mindat photo page rights; verify per photo before republication,mixed_uncertain_review,,mindat_feldspar_final_unique_manifest.csv,complete_core,,1130,848,1.332547,0.9582,126599,JPEG,RGB,34493556c6183eb8001e075d25638ebf56d103856c1ff27c4d25bd474d91a9d2,31438f1f3e3d3b36,True,pass,,1,DG-b23707fdada7,1,DG-b23707fdada7,train
VTM-002085,raw_negative/gangue_negative/feldspar/feldspar_mindat_p065403_page5_043_raw.jpg,feldspar_mindat_p065403_page5_043_raw.jpg,feldspar,gangue_negative,2,mindat.org,online_mineral_gallery,65403,https://zh.mindat.org/photo-65403.html,https://zh.mindat.org/imagecache/e3/66/08082860017372305806158.jpg,Microcline,"Papachacra Mountains, Papachacra, Corral Quemado, Belén Department, Catamarca Province, Argentina","A 3.0 x 1 3/4 inch smokey quartz, and several other smaller crystals, on light pink microcline. 4.0 x 5.50 x 3.0 inches. Crystal-Odyssey specimen. gemcrystals@aol.com",Mindat photo page rights; verify per photo before republication,mixed_uncertain_review,,mindat_feldspar_final_unique_manifest.csv,complete_core,,1130,848,1.332547,0.9582,200337,JPEG,RGB,5f1bcf23599ca8a85bfac3e960b536a641aa9fa4857f23636978b4da75663f23,3c1f0b0f03171b97,True,pass,,1,DG-93dd367747d7,1,DG-93dd367747d7,train
VTM-002086,raw_negative/gangue_negative/feldspar/feldspar_mindat_p065404_page5_004_raw.jpg,feldspar_mindat_p065404_page5_004_raw.jpg,feldspar,gangue_negative,2,mindat.org,online_mineral_gallery,65404,https://zh.mindat.org/photo-65404.html,https://zh.mindat.org/imagecache/d2/1f/06650120017368104586018.jpg,Microcline,"Papachacra Mountains, Papachacra, Corral Quemado, Belén Department, Catamarca Province, Argentina",,Mindat photo page rights; verify per photo before republication,mixed_uncertain_review,,mindat_feldspar_final_unique_manifest.csv,complete_core,,800,602,1.328904,0.4816,98495,JPEG,RGB,d9ab03727df0d39012d7b7e8e5f21b82a00bdf1903de5bd6eada15499ca6ecdd,1f262f37170d2b07,True,pass,,1,DG-a8a66cab92d9,1,DG-a8a66cab92d9,train
VTM-002087,raw_negative/gangue_negative/feldspar/feldspar_mindat_p065405_page5_041_raw.jpg,feldspar_mindat_p065405_page5_041_raw.jpg,feldspar,gangue_negative,2,mindat.org,online_mineral_gallery,65405,https://zh.mindat.org/photo-65405.html,https://zh.mindat.org/imagecache/80/c8/03718080017384875627514.jpg,Microcline,"Papachacra Mountains, Papachacra, Corral Quemado, Belén Department, Catamarca Province, Argentina","A 1 1/2 x 1.0 inch smokey quartz crystal, and another smaller crystal sit on multiple microcline crystals. 3.5 x 5.50 x 4.50 inches. Crystal-Odyssey specimen. gemcrystals@aol.com",Mindat photo page rights; verify per photo before republication,mixed_uncertain_review,,mindat_feldspar_final_unique_manifest.csv,complete_core,,800,602,1.328904,0.4816,138770,JPEG,RGB,2a8c7b943e2bd0d8feb6c5d084fed140f1fcc4f618aa192bfd877337edb6443d,302e67634767391f,True,pass,,1,DG-32e6fcc2766a,1,DG-32e6fcc2766a,val
VTM-002088,raw_negative/gangue_negative/feldspar/feldspar_mindat_p081554_page1_025_raw.jpg,feldspar_mindat_p081554_page1_025_raw.jpg,feldspar,gangue_negative,2,mindat.org,online_mineral_gallery,81554,https://zh.mindat.org/photo-81554.html,https://zh.mindat.org/imagecache/11/4c/08299870017362624691701.jpg,Feldspar Group,"San Bachisio Quarries, Telti, Sassari Province, Sardinia, Italy",11x6 cm - photo and coll. Antonio Gamboni,Mindat photo page rights; verify per photo before republication,keep_prelim,,mindat_feldspar_final_unique_manifest.csv,complete_core,,1270,1696,0.748821,2.1539,279614,JPEG,RGB,731118411bde34357c1ed213034a197fa35f92840237c2c477a6a5677bda1801,1934f4d0d8d8c0e0,True,pass,,1,DG-3fc3524fb57d,1,DG-3fc3524fb57d,test
VTM-002089,raw_negative/gangue_negative/feldspar/feldspar_mindat_p081558_page1_045_raw.jpg,feldspar_mindat_p081558_page1_045_raw.jpg,feldspar,gangue_negative,2,mindat.org,online_mineral_gallery,81558,https://zh.mindat.org/photo-81558.html,https://zh.mindat.org/imagecache/87/21/07640090017733795733305.jpg,Feldspar Group,"Stubenberg Quarry, Stubenberg am See, Hartberg-Fürstenfeld District, Styria, Austria",Felspar-xl; Picture width: ~10mm; Field collected /by: 2005/ReMi; Collection/photo: ReMi/ReMi,Mindat photo page rights; verify per photo before republication,keep_prelim,,mindat_feldspar_final_unique_manifest.csv,complete_core,,1130,848,1.332547,0.9582,237495,JPEG,RGB,d762f6286b2db4d1c563047181ede8604d16b74bd0881827abe73588a1305af2,d6eccf86969c6236,True,pass,,1,DG-f7672d1516db,1,DG-f7672d1516db,test
VTM-002090,raw_negative/gangue_negative/feldspar/feldspar_mindat_p081755_page5_027_raw.jpg,feldspar_mindat_p081755_page5_027_raw.jpg,feldspar,gangue_negative,2,mindat.org,online_mineral_gallery,81755,https://zh.mindat.org/photo-81755.html,https://zh.mindat.org/imagecache/0c/3f/04746900017363414844555.jpg,Microcline,"Papachacra pegmatites, Papachacra, Corral Quemado, Belén Department, Catamarca Province, Argentina",Cream-white Baveno-law twin. Overall size 6.5 x 2 x 1.5 cm. Ex. Martin Zinn 2395. Now Roarke Family Collection M1326.,Mindat photo page rights; verify per photo before republication,mixed_uncertain_review,,mindat_feldspar_final_unique_manifest.csv,complete_core,,1270,1696,0.748821,2.1539,365215,JPEG,RGB,f70583585e394dcc7e778d146177eb61786973578df67e7cbebe1b8bd47bb646,8d96979797979696,True,pass,,1,DG-fcc905503996,1,DG-fcc905503996,val
VTM-002091,raw_negative/gangue_negative/feldspar/feldspar_mindat_p083863_page1_030_raw.jpg,feldspar_mindat_p083863_page1_030_raw.jpg,feldspar,gangue_negative,2,mindat.org,online_mineral_gallery,83863,https://zh.mindat.org/photo-83863.html,https://zh.mindat.org/imagecache/45/4d/02756280017362624752160.jpg,Feldspar Group,"San Bachisio Quarries, Telti, Sassari Province, Sardinia, Italy",xls 15 cm - photo and coll. Antonio Gamboni,Mindat photo page rights; verify per photo before republication,keep_prelim,,mindat_feldspar_final_unique_manifest.csv,complete_core,,1270,1696,0.748821,2.1539,261976,JPEG,RGB,c17497664e41d7323efcc74d5c68509e6fb16889af043e17b5cb9701f56a77cf,01cc6cf8b2b0d0c0,True,pass,,1,DG-cfb5f2037272,1,DG-cfb5f2037272,train
VTM-002092,raw_negative/gangue_negative/feldspar/feldspar_mindat_p088319_page6_027_raw.jpg,feldspar_mindat_p088319_page6_027_raw.jpg,feldspar,gangue_negative,2,mindat.org,online_mineral_gallery,88319,https://zh.mindat.org/photo-88319.html,https://zh.mindat.org/imagecache/80/aa/01080630017770230816241.jpg,"K Feldspar (Var: Adularia), Opal-A (Var: Opal-AN)","Mullaley, Pottinger Co., New South Wales, Australia",Botryoidal hyalite on the tips of adularia. Alan Goldstein photo. Changed from sanidine to adularia by RSB,Mindat photo page rights; verify per photo before republication,mixed_uncertain_review,,mindat_feldspar_final_unique_manifest.csv,complete_core,,800,602,1.328904,0.4816,78246,JPEG,RGB,0df31cea1d1f38c94c99c9b47771b3ac62f4391466b2b2966a0c5a5d48d2f06f,17272f37878f87bf,True,pass,,1,DG-29e618915675,1,DG-29e618915675,train
VTM-002093,raw_negative/gangue_negative/feldspar/feldspar_mindat_p089666_page6_029_raw.jpg,feldspar_mindat_p089666_page6_029_raw.jpg,feldspar,gangue_negative,2,mindat.org,online_mineral_gallery,89666,https://zh.mindat.org/photo-89666.html,https://zh.mindat.org/imagecache/dd/7c/01747960017362075704737.jpg,Albite,"CSA Mine, Cobar, Robinson Co., New South Wales, Australia",© Photo & Collection of Martins da Pedra,Mindat photo page rights; verify per photo before republication,mixed_uncertain_review,,mindat_feldspar_final_unique_manifest.csv,complete_core,,800,602,1.328904,0.4816,61121,JPEG,RGB,cfdeb7b1f884477b96a36d62076f9167e335292664e429f919e8c7cfe5b3a9d3,030f0f07093aa6e4,True,pass,,1,DG-41defb57d166,1,DG-41defb57d166,train
VTM-002094,raw_negative/gangue_negative/feldspar/feldspar_mindat_p089668_page6_008_raw.jpg,feldspar_mindat_p089668_page6_008_raw.jpg,feldspar,gangue_negative,2,mindat.org,online_mineral_gallery,89668,https://zh.mindat.org/photo-89668.html,https://zh.mindat.org/imagecache/4f/e6/04555480017362075695486.jpg,Albite,"CSA Mine, Cobar, Robinson Co., New South Wales, Australia",© Photo & Collection of Martins da Pedra,Mindat photo page rights; verify per photo before republication,mixed_uncertain_review,,mindat_feldspar_final_unique_manifest.csv,complete_core,,800,602,1.328904,0.4816,50408,JPEG,RGB,cf4c2eee0829716fbf912d2aa8548fffd72b5f2c8aac090ebcf2085f05521d77,008e13330f079705,True,pass,,1,DG-09f569272b3d,1,DG-09f569272b3d,val
VTM-002095,raw_negative/gangue_negative/feldspar/feldspar_mindat_p1002442_page6_012_raw.jpg,feldspar_mindat_p1002442_page6_012_raw.jpg,feldspar,gangue_negative,2,mindat.org,online_mineral_gallery,1002442,https://zh.mindat.org/photo-1002442.html,https://zh.mindat.org/imagecache/11/e8/04106130017378191649935.jpg,Albite (Var: Pericline),"Harts Range, Central Desert Region, Northern Territory, Australia","Large crystals of albite var pericline, acquired at the Tucson show 2004 Collection and photo Erik Vercammen",Mindat photo page rights; verify per photo before republication,mixed_uncertain_review,,mindat_feldspar_final_unique_manifest.csv,complete_core,,1600,1204,1.328904,1.9264,500202,JPEG,RGB,8ea569f2d1ac8ef37a57b31cba1a7ec44e4d9b974e6b55bb1b74f90617477218,4f8d1f3336866625,True,pass,,1,DG-eba38ff4d979,1,DG-eba38ff4d979,train
