image_id,relative_path,mineral_label,four_class_label,four_class_id,mindat_photo_id,split_group_id,split
VTM-003388,raw_negative/gangue_negative/quartz/quartz_mindat_p040064_page4_001_raw.jpg,quartz,gangue_negative,2,40064,DG-b4b03d426633,test
VTM-003389,raw_negative/gangue_negative/quartz/quartz_mindat_p044485_page6_005_raw.jpg,quartz,gangue_negative,2,44485,DG-b1744c7cf0c2,train
VTM-003390,raw_negative/gangue_negative/quartz/quartz_mindat_p045934_page6_020_raw.jpg,quartz,gangue_negative,2,45934,DG-630922be5f6c,test
VTM-003391,raw_negative/gangue_negative/quartz/quartz_mindat_p046034_page6_002_raw.jpg,quartz,gangue_negative,2,46034,DG-181c97e45770,test
VTM-003392,raw_negative/gangue_negative/quartz/quartz_mindat_p046621_page1_010_raw.jpg,quartz,gangue_negative,2,46621,DG-adb8ff4a3305,train
VTM-003393,raw_negative/gangue_negative/quartz/quartz_mindat_p046940_page6_003_raw.jpg,quartz,gangue_negative,2,46940,DG-0aeef8e1e284,train
VTM-003394,raw_negative/gangue_negative/quartz/quartz_mindat_p046951_page6_004_raw.jpg,quartz,gangue_negative,2,46951,DG-167449254eec,train
VTM-003395,raw_negative/gangue_negative/quartz/quartz_mindat_p046954_page6_006_raw.jpg,quartz,gangue_negative,2,46954,DG-cfec957ffd99,train
VTM-003396,raw_negative/gangue_negative/quartz/quartz_mindat_p048535_page6_008_raw.jpg,quartz,gangue_negative,2,48535,DG-5936710544ee,val
VTM-003397,raw_negative/gangue_negative/quartz/quartz_mindat_p048536_page6_011_raw.jpg,quartz,gangue_negative,2,48536,DG-b38324dfa8ab,test
VTM-003398,raw_negative/gangue_negative/quartz/quartz_mindat_p048537_page6_022_raw.jpg,quartz,gangue_negative,2,48537,DG-af8c855b85cc,train
VTM-003399,raw_negative/gangue_negative/quartz/quartz_mindat_p048539_page6_016_raw.jpg,quartz,gangue_negative,2,48539,DG-d35f09955ad9,val
VTM-003400,raw_negative/gangue_negative/quartz/quartz_mindat_p048540_page6_026_raw.jpg,quartz,gangue_negative,2,48540,DG-0cebdc52b8e8,val
VTM-003401,raw_negative/gangue_negative/quartz/quartz_mindat_p048541_page6_021_raw.jpg,quartz,gangue_negative,2,48541,DG-5b22282c8904,test
VTM-003402,raw_negative/gangue_negative/quartz/quartz_mindat_p048639_page6_018_raw.jpg,quartz,gangue_negative,2,48639,DG-c724c7ad8170,test
VTM-003403,raw_negative/gangue_negative/quartz/quartz_mindat_p051515_page1_066_raw.jpg,quartz,gangue_negative,2,51515,DG-63aee8bc16a5,train
VTM-003404,raw_negative/gangue_negative/quartz/quartz_mindat_p052778_page1_059_raw.jpg,quartz,gangue_negative,2,52778,DG-7657d0e328c4,train
VTM-003405,raw_negative/gangue_negative/quartz/quartz_mindat_p052998_page1_039_raw.jpg,quartz,gangue_negative,2,52998,DG-dfd374274483,train
VTM-003406,raw_negative/gangue_negative/quartz/quartz_mindat_p053544_page6_023_raw.jpg,quartz,gangue_negative,2,53544,DG-7e26913c34ae,train
VTM-003407,raw_negative/gangue_negative/quartz/quartz_mindat_p055132_page1_064_raw.jpg,quartz,gangue_negative,2,55132,DG-0b23ba5e06e0,train
VTM-003408,raw_negative/gangue_negative/quartz/quartz_mindat_p056296_page1_061_raw.jpg,quartz,gangue_negative,2,56296,DG-adf1c32e56d1,test
VTM-003409,raw_negative/gangue_negative/quartz/quartz_mindat_p059852_page1_071_raw.jpg,quartz,gangue_negative,2,59852,DG-f0a359abe3c4,train
VTM-003410,raw_negative/gangue_negative/quartz/quartz_mindat_p061266_page6_007_raw.jpg,quartz,gangue_negative,2,61266,DG-7c7d670e261b,train
VTM-003411,raw_negative/gangue_negative/quartz/quartz_mindat_p063818_page1_038_raw.jpg,quartz,gangue_negative,2,63818,DG-07115f81dfcd,train
VTM-003412,raw_negative/gangue_negative/quartz/quartz_mindat_p064644_page3_041_raw.jpg,quartz,gangue_negative,2,64644,DG-e41b22a0fa60,train
VTM-003413,raw_negative/gangue_negative/quartz/quartz_mindat_p066220_page6_028_raw.jpg,quartz,gangue_negative,2,66220,DG-824db2e21f39,train
VTM-003414,raw_negative/gangue_negative/quartz/quartz_mindat_p066221_page6_027_raw.jpg,quartz,gangue_negative,2,66221,DG-a3d6f99fcc3a,train
VTM-003415,raw_negative/gangue_negative/quartz/quartz_mindat_p066598_page1_018_raw.jpg,quartz,gangue_negative,2,66598,DG-5f1b98b1ae65,train
VTM-003416,raw_negative/gangue_negative/quartz/quartz_mindat_p066725_page6_024_raw.jpg,quartz,gangue_negative,2,66725,DG-0b638c363e60,train
VTM-003417,raw_negative/gangue_negative/quartz/quartz_mindat_p068667_page6_012_raw.jpg,quartz,gangue_negative,2,68667,DG-0353e3fc5926,train
VTM-003418,raw_negative/gangue_negative/quartz/quartz_mindat_p068668_page6_019_raw.jpg,quartz,gangue_negative,2,68668,DG-6566455e7485,test
VTM-003419,raw_negative/gangue_negative/quartz/quartz_mindat_p068878_page3_001_raw.jpg,quartz,gangue_negative,2,68878,DG-de2486e323f4,train
VTM-003420,raw_negative/gangue_negative/quartz/quartz_mindat_p071021_page4_002_raw.jpg,quartz,gangue_negative,2,71021,DG-b24d3231a5f3,val
VTM-003421,raw_negative/gangue_negative/quartz/quartz_mindat_p071615_page6_010_raw.jpg,quartz,gangue_negative,2,71615,DG-4abd43475340,train
VTM-003422,raw_negative/gangue_negative/quartz/quartz_mindat_p072677_page1_058_raw.jpg,quartz,gangue_negative,2,72677,DG-5f94cd40772b,train
VTM-003423,raw_negative/gangue_negative/quartz/quartz_mindat_p074136_page3_039_raw.jpg,quartz,gangue_negative,2,74136,DG-f22cc543a684,val
VTM-003424,raw_negative/gangue_negative/quartz/quartz_mindat_p075049_page1_025_raw.jpg,quartz,gangue_negative,2,75049,DG-7f0121f17922,train
VTM-003425,raw_negative/gangue_negative/quartz/quartz_mindat_p076908_page3_042_raw.jpg,quartz,gangue_negative,2,76908,DG-4c963889181a,train
VTM-003426,raw_negative/gangue_negative/quartz/quartz_mindat_p078801_page1_042_raw.jpg,quartz,gangue_negative,2,78801,DG-8b28b33d8520,test
VTM-003427,raw_negative/gangue_negative/quartz/quartz_mindat_p081984_page1_074_raw.jpg,quartz,gangue_negative,2,81984,DG-82c681cda48f,train
VTM-003428,raw_negative/gangue_negative/quartz/quartz_mindat_p089786_page6_014_raw.jpg,quartz,gangue_negative,2,89786,DG-758e8a72a2b0,train
VTM-003429,raw_negative/gangue_negative/quartz/quartz_mindat_p089787_page6_015_raw.jpg,quartz,gangue_negative,2,89787,DG-2490c409a127,test
VTM-003430,raw_negative/gangue_negative/quartz/quartz_mindat_p089789_page6_009_raw.jpg,quartz,gangue_negative,2,89789,DG-d2cc19a75028,train
VTM-003431,raw_negative/gangue_negative/quartz/quartz_mindat_p089791_page6_017_raw.jpg,quartz,gangue_negative,2,89791,DG-190d7d44c6c0,train
VTM-003432,raw_negative/gangue_negative/quartz/quartz_mindat_p091326_page1_029_raw.jpg,quartz,gangue_negative,2,91326,DG-f7aaff7983cb,train
VTM-003433,raw_negative/gangue_negative/quartz/quartz_mindat_p092948_page1_017_raw.jpg,quartz,gangue_negative,2,92948,DG-87504348e0d8,train
VTM-003434,raw_negative/gangue_negative/quartz/quartz_mindat_p097046_page1_054_raw.jpg,quartz,gangue_negative,2,97046,DG-b23c55740f8a,train
VTM-003435,raw_negative/gangue_negative/quartz/quartz_mindat_p097062_page1_024_raw.jpg,quartz,gangue_negative,2,97062,DG-96d7f42c0adb,train
VTM-003436,raw_negative/gangue_negative/quartz/quartz_mindat_p097724_page3_050_raw.jpg,quartz,gangue_negative,2,97724,DG-f690a11241c6,train
VTM-003437,raw_negative/gangue_negative/quartz/quartz_mindat_p097726_page3_003_raw.jpg,quartz,gangue_negative,2,97726,DG-c03e19abd084,test
VTM-003438,raw_negative/gangue_negative/quartz/quartz_mindat_p098965_page1_047_raw.jpg,quartz,gangue_negative,2,98965,DG-c257f06511b6,train
VTM-003439,raw_negative/gangue_negative/quartz/quartz_mindat_p099601_page1_016_raw.jpg,quartz,gangue_negative,2,99601,DG-3cac4d8dd485,train
VTM-003440,raw_negative/gangue_negative/quartz/quartz_mindat_p102036_page1_075_raw.jpg,quartz,gangue_negative,2,102036,DG-261ea5b34997,train
VTM-003441,raw_negative/gangue_negative/quartz/quartz_mindat_p1021582_page2_030_raw.jpg,quartz,gangue_negative,2,1021582,DG-488912c437fc,train
VTM-003442,raw_negative/gangue_negative/quartz/quartz_mindat_p102543_page1_021_raw.jpg,quartz,gangue_negative,2,102543,DG-982f88a44639,train
VTM-003443,raw_negative/gangue_negative/quartz/quartz_mindat_p103368_page1_008_raw.jpg,quartz,gangue_negative,2,103368,DG-08719a98839a,test
VTM-003444,raw_negative/gangue_negative/quartz/quartz_mindat_p105175_page1_014_raw.jpg,quartz,gangue_negative,2,105175,DG-1efb39b0c44e,train
VTM-003445,raw_negative/gangue_negative/quartz/quartz_mindat_p105625_page1_012_raw.jpg,quartz,gangue_negative,2,105625,DG-4d3573de38b9,test
VTM-003446,raw_negative/gangue_negative/quartz/quartz_mindat_p106340_page1_004_raw.jpg,quartz,gangue_negative,2,106340,DG-926b9569ba1b,val
VTM-003447,raw_negative/gangue_negative/quartz/quartz_mindat_p106906_page1_043_raw.jpg,quartz,gangue_negative,2,106906,DG-adff4999dff6,test
VTM-003448,raw_negative/gangue_negative/quartz/quartz_mindat_p109430_page1_023_raw.jpg,quartz,gangue_negative,2,109430,DG-bf8bdddc8e2a,val
VTM-003449,raw_negative/gangue_negative/quartz/quartz_mindat_p109543_page1_052_raw.jpg,quartz,gangue_negative,2,109543,DG-16b8d9127ed1,train
VTM-003450,raw_negative/gangue_negative/quartz/quartz_mindat_p109665_page1_002_raw.jpg,quartz,gangue_negative,2,109665,DG-0ce737ab9434,train
VTM-003451,raw_negative/gangue_negative/quartz/quartz_mindat_p110149_page1_028_raw.jpg,quartz,gangue_negative,2,110149,DG-674fff0b6b30,train
VTM-003452,raw_negative/gangue_negative/quartz/quartz_mindat_p110150_page1_013_raw.jpg,quartz,gangue_negative,2,110150,DG-6ef7bdcc7144,val
VTM-003453,raw_negative/gangue_negative/quartz/quartz_mindat_p110516_page1_068_raw.jpg,quartz,gangue_negative,2,110516,DG-9375ba7a4534,train
VTM-003454,raw_negative/gangue_negative/quartz/quartz_mindat_p110963_page1_046_raw.jpg,quartz,gangue_negative,2,110963,DG-6bd160447dec,train
VTM-003455,raw_negative/gangue_negative/quartz/quartz_mindat_p111006_page3_049_raw.jpg,quartz,gangue_negative,2,111006,DG-5d79b055564c,test
VTM-003456,raw_negative/gangue_negative/quartz/quartz_mindat_p111162_page1_015_raw.jpg,quartz,gangue_negative,2,111162,DG-1141d400a2d3,val
VTM-003457,raw_negative/gangue_negative/quartz/quartz_mindat_p1112764_page3_020_raw.jpg,quartz,gangue_negative,2,1112764,DG-378f2bf3c56d,train
VTM-003458,raw_negative/gangue_negative/quartz/quartz_mindat_p111513_page1_050_raw.jpg,quartz,gangue_negative,2,111513,DG-8c83b89f5586,train
VTM-003459,raw_negative/gangue_negative/quartz/quartz_mindat_p112388_page1_019_raw.jpg,quartz,gangue_negative,2,112388,DG-38eaf93373e9,train
VTM-003461,raw_negative/gangue_negative/quartz/quartz_mindat_p112839_page3_053_raw.jpg,quartz,gangue_negative,2,112839,DG-d3a537a397ff,train
VTM-003462,raw_negative/gangue_negative/quartz/quartz_mindat_p1131353_page2_008_raw.jpg,quartz,gangue_negative,2,1131353,DG-e0b231c8f375,test
VTM-003463,raw_negative/gangue_negative/quartz/quartz_mindat_p1131354_page2_009_raw.jpg,quartz,gangue_negative,2,1131354,DG-bacd328e411c,test
VTM-003464,raw_negative/gangue_negative/quartz/quartz_mindat_p113416_page1_045_raw.jpg,quartz,gangue_negative,2,113416,DG-61fee5728c83,train
VTM-003465,raw_negative/gangue_negative/quartz/quartz_mindat_p1135278_page7_005_raw.jpg,quartz,gangue_negative,2,1135278,DG-c7491a8989bf,train
VTM-003466,raw_negative/gangue_negative/quartz/quartz_mindat_p114234_page1_011_raw.jpg,quartz,gangue_negative,2,114234,DG-aa46a7de04fc,train
VTM-003467,raw_negative/gangue_negative/quartz/quartz_mindat_p114377_page1_067_raw.jpg,quartz,gangue_negative,2,114377,DG-429d37c43d66,train
VTM-003468,raw_negative/gangue_negative/quartz/quartz_mindat_p114384_page1_057_raw.jpg,quartz,gangue_negative,2,114384,DG-364606763d91,val
VTM-003469,raw_negative/gangue_negative/quartz/quartz_mindat_p114389_page1_027_raw.jpg,quartz,gangue_negative,2,114389,DG-8e7d2619575d,train
VTM-003470,raw_negative/gangue_negative/quartz/quartz_mindat_p1149227_page3_074_raw.jpg,quartz,gangue_negative,2,1149227,DG-36640bf51a97,test
VTM-003471,raw_negative/gangue_negative/quartz/quartz_mindat_p115861_page6_025_raw.jpg,quartz,gangue_negative,2,115861,DG-d05efbc57529,train
VTM-003472,raw_negative/gangue_negative/quartz/quartz_mindat_p1171891_page2_026_raw.jpg,quartz,gangue_negative,2,1171891,DG-b4d9cc3f1723,train
VTM-003473,raw_negative/gangue_negative/quartz/quartz_mindat_p117586_page1_049_raw.jpg,quartz,gangue_negative,2,117586,DG-0bfd13e84a38,train
VTM-003474,raw_negative/gangue_negative/quartz/quartz_mindat_p1181226_page2_041_raw.jpg,quartz,gangue_negative,2,1181226,DG-fa2ffff0f841,train
VTM-003475,raw_negative/gangue_negative/quartz/quartz_mindat_p118374_page1_060_raw.jpg,quartz,gangue_negative,2,118374,DG-e328fd2bbe15,train
VTM-003476,raw_negative/gangue_negative/quartz/quartz_mindat_p1190043_page5_004_raw.jpg,quartz,gangue_negative,2,1190043,DG-4d05d84fa0ad,train
VTM-003477,raw_negative/gangue_negative/quartz/quartz_mindat_p1202683_page3_017_raw.jpg,quartz,gangue_negative,2,1202683,DG-f28348c535fc,train
VTM-003478,raw_negative/gangue_negative/quartz/quartz_mindat_p1204272_page7_006_raw.jpg,quartz,gangue_negative,2,1204272,DG-482a4e97289b,val
VTM-003479,raw_negative/gangue_negative/quartz/quartz_mindat_p120500_page1_070_raw.jpg,quartz,gangue_negative,2,120500,DG-bb7f0eb66163,train
VTM-003480,raw_negative/gangue_negative/quartz/quartz_mindat_p1209109_page2_024_raw.jpg,quartz,gangue_negative,2,1209109,DG-3d3d9d2099e2,train
VTM-003481,raw_negative/gangue_negative/quartz/quartz_mindat_p1209183_page2_010_raw.jpg,quartz,gangue_negative,2,1209183,DG-b0c72947b938,train
VTM-003482,raw_negative/gangue_negative/quartz/quartz_mindat_p1209184_page2_012_raw.jpg,quartz,gangue_negative,2,1209184,DG-bfed05c4de06,train
VTM-003483,raw_negative/gangue_negative/quartz/quartz_mindat_p1209185_page2_011_raw.jpg,quartz,gangue_negative,2,1209185,DG-63fdcaf52323,train
VTM-003484,raw_negative/gangue_negative/quartz/quartz_mindat_p1213501_page7_003_raw.jpg,quartz,gangue_negative,2,1213501,DG-ba79d4ae3e6f,train
VTM-003485,raw_negative/gangue_negative/quartz/quartz_mindat_p1237290_page3_013_raw.jpg,quartz,gangue_negative,2,1237290,DG-c49144539e70,train
VTM-003486,raw_negative/gangue_negative/quartz/quartz_mindat_p1257163_page4_005_raw.jpg,quartz,gangue_negative,2,1257163,DG-38f8f24f8c4a,train
VTM-003487,raw_negative/gangue_negative/quartz/quartz_mindat_p1277359_page2_037_raw.jpg,quartz,gangue_negative,2,1277359,DG-5906bab20952,train
VTM-003488,raw_negative/gangue_negative/quartz/quartz_mindat_p1277361_page2_053_raw.jpg,quartz,gangue_negative,2,1277361,DG-920d18c7cd9b,train
VTM-003489,raw_negative/gangue_negative/quartz/quartz_mindat_p1277362_page2_051_raw.jpg,quartz,gangue_negative,2,1277362,DG-e6c60c30fcf3,val
VTM-003490,raw_negative/gangue_negative/quartz/quartz_mindat_p1277364_page2_052_raw.jpg,quartz,gangue_negative,2,1277364,DG-cf859eff6b10,train
VTM-003491,raw_negative/gangue_negative/quartz/quartz_mindat_p1277372_page2_057_raw.jpg,quartz,gangue_negative,2,1277372,DG-d3548175b837,train
VTM-003492,raw_negative/gangue_negative/quartz/quartz_mindat_p1286661_page2_022_raw.jpg,quartz,gangue_negative,2,1286661,DG-badb6c58fb4c,train
VTM-003493,raw_negative/gangue_negative/quartz/quartz_mindat_p1303951_page3_036_raw.jpg,quartz,gangue_negative,2,1303951,DG-52defffa941a,train
VTM-003494,raw_negative/gangue_negative/quartz/quartz_mindat_p1317337_page3_022_raw.jpg,quartz,gangue_negative,2,1317337,DG-72216b530afd,train
VTM-003495,raw_negative/gangue_negative/quartz/quartz_mindat_p1317550_page2_006_raw.jpg,quartz,gangue_negative,2,1317550,DG-e3126ebd88b9,test
VTM-003496,raw_negative/gangue_negative/quartz/quartz_mindat_p1328369_page2_007_raw.jpg,quartz,gangue_negative,2,1328369,DG-7f1d4e8c35e6,train
VTM-003497,raw_negative/gangue_negative/quartz/quartz_mindat_p1329789_page4_006_raw.jpg,quartz,gangue_negative,2,1329789,DG-60a63d00b63c,train
VTM-003498,raw_negative/gangue_negative/quartz/quartz_mindat_p133492_page1_040_raw.jpg,quartz,gangue_negative,2,133492,DG-0af6ea4bb38c,val
VTM-003499,raw_negative/gangue_negative/quartz/quartz_mindat_p1344851_page3_025_raw.jpg,quartz,gangue_negative,2,1344851,DG-bb9f609ccdc9,train
VTM-003500,raw_negative/gangue_negative/quartz/quartz_mindat_p1349440_page3_027_raw.jpg,quartz,gangue_negative,2,1349440,DG-6acabdf5861b,val
VTM-003501,raw_negative/gangue_negative/quartz/quartz_mindat_p1349441_page3_026_raw.jpg,quartz,gangue_negative,2,1349441,DG-30d1f0a170ee,train
VTM-003502,raw_negative/gangue_negative/quartz/quartz_mindat_p1360941_page3_029_raw.jpg,quartz,gangue_negative,2,1360941,DG-cdc331c3acc7,train
VTM-003503,raw_negative/gangue_negative/quartz/quartz_mindat_p1360942_page3_032_raw.jpg,quartz,gangue_negative,2,1360942,DG-90fc1e002379,train
VTM-003504,raw_negative/gangue_negative/quartz/quartz_mindat_p1360943_page3_030_raw.jpg,quartz,gangue_negative,2,1360943,DG-441ba4d71a75,train
VTM-003505,raw_negative/gangue_negative/quartz/quartz_mindat_p1360945_page3_028_raw.jpg,quartz,gangue_negative,2,1360945,DG-7173d65b2ce7,train
VTM-003506,raw_negative/gangue_negative/quartz/quartz_mindat_p1360946_page3_031_raw.jpg,quartz,gangue_negative,2,1360946,DG-e33088583ef2,train
VTM-003507,raw_negative/gangue_negative/quartz/quartz_mindat_p1361342_page1_022_raw.jpg,quartz,gangue_negative,2,1361342,DG-62e6345bad3e,val
VTM-003508,raw_negative/gangue_negative/quartz/quartz_mindat_p1361484_page4_007_raw.jpg,quartz,gangue_negative,2,1361484,DG-a38b0a9744eb,train
VTM-003509,raw_negative/gangue_negative/quartz/quartz_mindat_p1364909_page3_071_raw.jpg,quartz,gangue_negative,2,1364909,DG-e1ddce8c445d,train
VTM-003510,raw_negative/gangue_negative/quartz/quartz_mindat_p1371887_page2_013_raw.jpg,quartz,gangue_negative,2,1371887,DG-e3326e99d12e,train
VTM-003511,raw_negative/gangue_negative/quartz/quartz_mindat_p1372368_page2_016_raw.jpg,quartz,gangue_negative,2,1372368,DG-f72b8cc0acd6,train
VTM-003512,raw_negative/gangue_negative/quartz/quartz_mindat_p1372369_page2_054_raw.jpg,quartz,gangue_negative,2,1372369,DG-f9160b87266c,train
VTM-003513,raw_negative/gangue_negative/quartz/quartz_mindat_p1373020_page3_016_raw.jpg,quartz,gangue_negative,2,1373020,DG-cf3123da1ef5,train
VTM-003514,raw_negative/gangue_negative/quartz/quartz_mindat_p1377388_page2_014_raw.jpg,quartz,gangue_negative,2,1377388,DG-5d64041a405b,train
VTM-003515,raw_negative/gangue_negative/quartz/quartz_mindat_p1387768_page3_075_raw.jpg,quartz,gangue_negative,2,1387768,DG-fdf1c1df71f3,train
VTM-003516,raw_negative/gangue_negative/quartz/quartz_mindat_p138914_page1_020_raw.jpg,quartz,gangue_negative,2,138914,DG-4026c5251868,train
VTM-003517,raw_negative/gangue_negative/quartz/quartz_mindat_p139700_page1_033_raw.jpg,quartz,gangue_negative,2,139700,DG-6696b17501e5,train
VTM-003518,raw_negative/gangue_negative/quartz/quartz_mindat_p139703_page1_048_raw.jpg,quartz,gangue_negative,2,139703,DG-33709dc84d0e,train
VTM-003519,raw_negative/gangue_negative/quartz/quartz_mindat_p139705_page1_053_raw.jpg,quartz,gangue_negative,2,139705,DG-e09bc2965e1c,test
VTM-003520,raw_negative/gangue_negative/quartz/quartz_mindat_p1409939_page7_007_raw.jpg,quartz,gangue_negative,2,1409939,DG-8a19354fc9de,val
VTM-003521,raw_negative/gangue_negative/quartz/quartz_mindat_p1411436_page2_021_raw.jpg,quartz,gangue_negative,2,1411436,DG-042bc6fffc31,train
VTM-003522,raw_negative/gangue_negative/quartz/quartz_mindat_p141430_page1_030_raw.jpg,quartz,gangue_negative,2,141430,DG-910752bb3793,train
VTM-003523,raw_negative/gangue_negative/quartz/quartz_mindat_p142177_page1_055_raw.jpg,quartz,gangue_negative,2,142177,DG-b5f833eb1d9e,train
VTM-003524,raw_negative/gangue_negative/quartz/quartz_mindat_p1423192_page1_035_raw.jpg,quartz,gangue_negative,2,1423192,DG-be614c901c26,train
VTM-003525,raw_negative/gangue_negative/quartz/quartz_mindat_p1429282_page3_019_raw.jpg,quartz,gangue_negative,2,1429282,DG-ac33ddbd658c,train
VTM-003526,raw_negative/gangue_negative/quartz/quartz_mindat_p1442959_page3_073_raw.jpg,quartz,gangue_negative,2,1442959,DG-cd5ad83e643f,train
VTM-003527,raw_negative/gangue_negative/quartz/quartz_mindat_p144730_page1_051_raw.jpg,quartz,gangue_negative,2,144730,DG-875a8bbe2ff4,train
VTM-003528,raw_negative/gangue_negative/quartz/quartz_mindat_p146237_page1_007_raw.jpg,quartz,gangue_negative,2,146237,DG-0319c2b7a6e7,val
VTM-003529,raw_negative/gangue_negative/quartz/quartz_mindat_p148072_page1_063_raw.jpg,quartz,gangue_negative,2,148072,DG-e5a471320004,train
VTM-003530,raw_negative/gangue_negative/quartz/quartz_mindat_p148895_page1_001_raw.jpg,quartz,gangue_negative,2,148895,DG-d73f924bae0b,train
VTM-003531,raw_negative/gangue_negative/quartz/quartz_mindat_p148980_page1_006_raw.jpg,quartz,gangue_negative,2,148980,DG-2044b773bca3,train
VTM-003532,raw_negative/gangue_negative/quartz/quartz_mindat_p151005_page1_072_raw.jpg,quartz,gangue_negative,2,151005,DG-03b82eb36253,train
VTM-003533,raw_negative/gangue_negative/quartz/quartz_mindat_p151637_page1_073_raw.jpg,quartz,gangue_negative,2,151637,DG-fe261ae27bba,train
VTM-003534,raw_negative/gangue_negative/quartz/quartz_mindat_p155778_page1_065_raw.jpg,quartz,gangue_negative,2,155778,DG-cf6aa8f82df7,test
VTM-003535,raw_negative/gangue_negative/quartz/quartz_mindat_p157763_page3_047_raw.jpg,quartz,gangue_negative,2,157763,DG-802f41f8a71b,val
