review_order,contact_sheet,tile_index,image_id,relative_path,mineral_label,four_class_label,four_class_id,mindat_photo_id,split_group_id,split,review_decision,review_reason,expert_note,reviewer,review_date
5,rutile_001.jpg,5,VTM-007067,raw_negative/ti_bearing_negative/rutile/rutile_mindat_p091498_004_raw.jpg,rutile,ti_bearing_negative,1,91498,DG-27f5dec77893,val,keep,,,,
6,rutile_001.jpg,6,VTM-007101,raw_negative/ti_bearing_negative/rutile/rutile_mindat_p1031176_034_raw.jpg,rutile,ti_bearing_negative,1,1031176,DG-9b2e8817f013,val,keep,,,,
7,rutile_001.jpg,7,VTM-007144,raw_negative/ti_bearing_negative/rutile/rutile_mindat_p1108512_053_raw.jpg,rutile,ti_bearing_negative,1,1108512,DG-8f05a74e61f7,train,keep,,,,
8,rutile_001.jpg,8,VTM-007177,raw_negative/ti_bearing_negative/rutile/rutile_mindat_p1163388_011_raw.jpg,rutile,ti_bearing_negative,1,1163388,DG-4773ed2934d5,train,keep,,,,
9,rutile_001.jpg,9,VTM-007188,raw_negative/ti_bearing_negative/rutile/rutile_mindat_p1171728_465_raw.jpg,rutile,ti_bearing_negative,1,1171728,DG-ba55049b90a6,train,keep,,,,
10,rutile_001.jpg,10,VTM-007201,raw_negative/ti_bearing_negative/rutile/rutile_mindat_p1218271_124_raw.jpg,rutile,ti_bearing_negative,1,1218271,DG-fbd4e827ad27,train,keep,,,,
11,rutile_001.jpg,11,VTM-007288,raw_negative/ti_bearing_negative/rutile/rutile_mindat_p1380888_161_raw.jpg,rutile,ti_bearing_negative,1,1380888,DG-eaf1d6e05d87,train,keep,,,,
12,rutile_001.jpg,12,VTM-007310,raw_negative/ti_bearing_negative/rutile/rutile_mindat_p1412063_103_raw.jpg,rutile,ti_bearing_negative,1,1412063,DG-51c153e1350b,train,keep,,,,
13,rutile_001.jpg,13,VTM-007328,raw_negative/ti_bearing_negative/rutile/rutile_mindat_p143808_108_raw.jpg,rutile,ti_bearing_negative,1,143808,DG-580a1f92c831,val,keep,,,,
14,rutile_001.jpg,14,VTM-007340,raw_negative/ti_bearing_negative/rutile/rutile_mindat_p144243_548_raw.jpg,rutile,ti_bearing_negative,1,144243,DG-c775bdf1d201,train,keep,,,,
15,rutile_001.jpg,15,VTM-007431,raw_negative/ti_bearing_negative/rutile/rutile_mindat_p1734813_229_raw.jpg,rutile,ti_bearing_negative,1,1734813,DG-be7118adc888,train,keep,,,,
16,rutile_001.jpg,16,VTM-007470,raw_negative/ti_bearing_negative/rutile/rutile_mindat_p196381_017_raw.jpg,rutile,ti_bearing_negative,1,196381,DG-eab6c2414a46,train,keep,,,,
17,rutile_001.jpg,17,VTM-007513,raw_negative/ti_bearing_negative/rutile/rutile_mindat_p229928_099_raw.jpg,rutile,ti_bearing_negative,1,229928,DG-787e226f891b,train,keep,,,,
18,rutile_001.jpg,18,VTM-007515,raw_negative/ti_bearing_negative/rutile/rutile_mindat_p231579_028_raw.jpg,rutile,ti_bearing_negative,1,231579,DG-59dcd97c8c64,test,keep,,,,
19,rutile_001.jpg,19,VTM-007542,raw_negative/ti_bearing_negative/rutile/rutile_mindat_p250130_498_raw.jpg,rutile,ti_bearing_negative,1,250130,DG-161b7757dac5,train,keep,,,,
20,rutile_001.jpg,20,VTM-007572,raw_negative/ti_bearing_negative/rutile/rutile_mindat_p263960_102_raw.jpg,rutile,ti_bearing_negative,1,263960,DG-d0f20e7d2f52,train,keep,,,,
21,rutile_001.jpg,21,VTM-007585,raw_negative/ti_bearing_negative/rutile/rutile_mindat_p268282_314_raw.jpg,rutile,ti_bearing_negative,1,268282,DG-941a829fd7aa,train,keep,,,,
22,rutile_001.jpg,22,VTM-007586,raw_negative/ti_bearing_negative/rutile/rutile_mindat_p268500_156_raw.jpg,rutile,ti_bearing_negative,1,268500,DG-f6a9916bf258,train,keep,,,,
23,rutile_001.jpg,23,VTM-007598,raw_negative/ti_bearing_negative/rutile/rutile_mindat_p272196_308_raw.jpg,rutile,ti_bearing_negative,1,272196,DG-71344868f634,test,keep,,,,
24,rutile_001.jpg,24,VTM-007601,raw_negative/ti_bearing_negative/rutile/rutile_mindat_p272319_539_raw.jpg,rutile,ti_bearing_negative,1,272319,DG-cac342a9ec6a,train,keep,,,,
25,rutile_001.jpg,25,VTM-007607,raw_negative/ti_bearing_negative/rutile/rutile_mindat_p273707_494_raw.jpg,rutile,ti_bearing_negative,1,273707,DG-81560505117f,val,keep,,,,
26,rutile_002.jpg,1,VTM-007615,raw_negative/ti_bearing_negative/rutile/rutile_mindat_p277489_087_raw.jpg,rutile,ti_bearing_negative,1,277489,DG-b13ab0e3785e,train,keep,,,,
27,rutile_002.jpg,2,VTM-007662,raw_negative/ti_bearing_negative/rutile/rutile_mindat_p308689_459_raw.jpg,rutile,ti_bearing_negative,1,308689,DG-c0014a63e9be,train,keep,,,,
28,rutile_002.jpg,3,VTM-007702,raw_negative/ti_bearing_negative/rutile/rutile_mindat_p331504_223_raw.jpg,rutile,ti_bearing_negative,1,331504,DG-5f73dad2db06,train,keep,,,,
29,rutile_002.jpg,4,VTM-007705,raw_negative/ti_bearing_negative/rutile/rutile_mindat_p335479_191_raw.jpg,rutile,ti_bearing_negative,1,335479,DG-de8404f5c87d,train,keep,,,,
30,rutile_002.jpg,5,VTM-007732,raw_negative/ti_bearing_negative/rutile/rutile_mindat_p349578_135_raw.jpg,rutile,ti_bearing_negative,1,349578,DG-f60703cce716,train,keep,,,,
31,rutile_002.jpg,6,VTM-007739,raw_negative/ti_bearing_negative/rutile/rutile_mindat_p358403_462_raw.jpg,rutile,ti_bearing_negative,1,358403,DG-c3b5aa4493e8,val,keep,,,,
32,rutile_002.jpg,7,VTM-007741,raw_negative/ti_bearing_negative/rutile/rutile_mindat_p360617_251_raw.jpg,rutile,ti_bearing_negative,1,360617,DG-0504cd978684,train,keep,,,,
33,rutile_002.jpg,8,VTM-007749,raw_negative/ti_bearing_negative/rutile/rutile_mindat_p378303_297_raw.jpg,rutile,ti_bearing_negative,1,378303,DG-5303404c2e69,train,keep,,,,
34,rutile_002.jpg,9,VTM-007769,raw_negative/ti_bearing_negative/rutile/rutile_mindat_p397222_101_raw.jpg,rutile,ti_bearing_negative,1,397222,DG-7783d1eb7e2b,train,keep,,,,
35,rutile_002.jpg,10,VTM-007784,raw_negative/ti_bearing_negative/rutile/rutile_mindat_p403319_174_raw.jpg,rutile,ti_bearing_negative,1,403319,DG-db2409770d58,train,keep,,,,
36,rutile_002.jpg,11,VTM-007819,raw_negative/ti_bearing_negative/rutile/rutile_mindat_p430680_014_raw.jpg,rutile,ti_bearing_negative,1,430680,DG-3010d56fd236,val,keep,,,,
37,rutile_002.jpg,12,VTM-007870,raw_negative/ti_bearing_negative/rutile/rutile_mindat_p470479_187_raw.jpg,rutile,ti_bearing_negative,1,470479,DG-829b7f20d439,train,keep,,,,
38,rutile_002.jpg,13,VTM-007895,raw_negative/ti_bearing_negative/rutile/rutile_mindat_p504437_565_raw.jpg,rutile,ti_bearing_negative,1,504437,DG-bc791272671a,train,keep,,,,
39,rutile_002.jpg,14,VTM-007899,raw_negative/ti_bearing_negative/rutile/rutile_mindat_p511435_078_raw.jpg,rutile,ti_bearing_negative,1,511435,DG-47cf619f5db1,train,keep,,,,
40,rutile_002.jpg,15,VTM-007914,raw_negative/ti_bearing_negative/rutile/rutile_mindat_p531731_105_raw.jpg,rutile,ti_bearing_negative,1,531731,DG-a91a5ab77bc5,train,keep,,,,
41,rutile_002.jpg,16,VTM-007923,raw_negative/ti_bearing_negative/rutile/rutile_mindat_p543891_132_raw.jpg,rutile,ti_bearing_negative,1,543891,DG-b28bc96837ee,train,keep,,,,
42,rutile_002.jpg,17,VTM-007924,raw_negative/ti_bearing_negative/rutile/rutile_mindat_p544110_123_raw.jpg,rutile,ti_bearing_negative,1,544110,DG-f70e400cbca6,test,keep,,,,
43,rutile_002.jpg,18,VTM-007959,raw_negative/ti_bearing_negative/rutile/rutile_mindat_p586202_568_raw.jpg,rutile,ti_bearing_negative,1,586202,DG-5088c4fceb2d,train,keep,,,,
44,rutile_002.jpg,19,VTM-008081,raw_negative/ti_bearing_negative/rutile/rutile_mindat_p713333_367_raw.jpg,rutile,ti_bearing_negative,1,713333,DG-56404c5dcb5c,test,keep,,,,
45,rutile_002.jpg,20,VTM-008087,raw_negative/ti_bearing_negative/rutile/rutile_mindat_p724415_262_raw.jpg,rutile,ti_bearing_negative,1,724415,DG-c775a3ec9c79,train,keep,clear_macro_specimen,,,
46,rutile_002.jpg,21,VTM-008127,raw_negative/ti_bearing_negative/rutile/rutile_mindat_p769911_038_raw.jpg,rutile,ti_bearing_negative,1,769911,DG-5b2d2bc5deb3,train,keep,,,,
47,rutile_002.jpg,22,VTM-008148,raw_negative/ti_bearing_negative/rutile/rutile_mindat_p794182_010_raw.jpg,rutile,ti_bearing_negative,1,794182,DG-5cff4f9f6214,test,keep,,,,
48,rutile_002.jpg,23,VTM-008154,raw_negative/ti_bearing_negative/rutile/rutile_mindat_p810034_148_raw.jpg,rutile,ti_bearing_negative,1,810034,DG-d34f9d6fec38,train,keep,,,,
49,rutile_002.jpg,24,VTM-008176,raw_negative/ti_bearing_negative/rutile/rutile_mindat_p866848_140_raw.jpg,rutile,ti_bearing_negative,1,866848,DG-960810c0cbc0,train,keep,,,,
50,rutile_002.jpg,25,VTM-008250,raw_negative/ti_bearing_negative/rutile/rutile_mindat_p970179_089_raw.jpg,rutile,ti_bearing_negative,1,970179,DG-c8fa3dd2aad8,train,keep,,,,
1,titanite_001.jpg,1,VTM-008261,raw_negative/ti_bearing_negative/titanite/titanite_mindat_p004398_page7_023_raw.jpg,titanite,ti_bearing_negative,1,4398,DG-5438e3d42897,train,keep,,,,
2,titanite_001.jpg,2,VTM-008270,raw_negative/ti_bearing_negative/titanite/titanite_mindat_p016826_page14_040_raw.jpg,titanite,ti_bearing_negative,1,16826,DG-ac656433f160,test,keep,,,,
3,titanite_001.jpg,3,VTM-008278,raw_negative/ti_bearing_negative/titanite/titanite_mindat_p034793_page14_035_raw.jpg,titanite,ti_bearing_negative,1,34793,DG-5837b03cdaab,test,keep,,,,
4,titanite_001.jpg,4,VTM-008285,raw_negative/ti_bearing_negative/titanite/titanite_mindat_p039929_page7_024_raw.jpg,titanite,ti_bearing_negative,1,39929,DG-bfb739f5f6ce,train,keep,,,,
5,titanite_001.jpg,5,VTM-008288,raw_negative/ti_bearing_negative/titanite/titanite_mindat_p041567_page5_036_raw.jpg,titanite,ti_bearing_negative,1,41567,DG-2dc8a5fba980,train,keep,,,,
6,titanite_001.jpg,6,VTM-008310,raw_negative/ti_bearing_negative/titanite/titanite_mindat_p058494_page14_073_raw.jpg,titanite,ti_bearing_negative,1,58494,DG-1199589287a8,train,keep,,,,
7,titanite_001.jpg,7,VTM-008319,raw_negative/ti_bearing_negative/titanite/titanite_mindat_p058786_page1_069_raw.jpg,titanite,ti_bearing_negative,1,58786,DG-8bae9cadf31c,train,keep,,,,
8,titanite_001.jpg,8,VTM-008326,raw_negative/ti_bearing_negative/titanite/titanite_mindat_p070626_page13_010_raw.jpg,titanite,ti_bearing_negative,1,70626,DG-6c73a6a48602,train,keep,,,,
9,titanite_001.jpg,9,VTM-008327,raw_negative/ti_bearing_negative/titanite/titanite_mindat_p074453_page14_011_raw.jpg,titanite,ti_bearing_negative,1,74453,DG-8209f3f06fa1,train,keep,,,,
10,titanite_001.jpg,10,VTM-008342,raw_negative/ti_bearing_negative/titanite/titanite_mindat_p095090_page1_013_raw.jpg,titanite,ti_bearing_negative,1,95090,DG-1e8b60f5fceb,train,keep,,,,
11,titanite_001.jpg,11,VTM-008347,raw_negative/ti_bearing_negative/titanite/titanite_mindat_p097575_page13_016_raw.jpg,titanite,ti_bearing_negative,1,97575,DG-6455fda523c2,train,keep,,,,
12,titanite_001.jpg,12,VTM-008349,raw_negative/ti_bearing_negative/titanite/titanite_mindat_p097761_page13_030_raw.jpg,titanite,ti_bearing_negative,1,97761,DG-d11d438ffb18,train,keep,,,,
13,titanite_001.jpg,13,VTM-008350,raw_negative/ti_bearing_negative/titanite/titanite_mindat_p097762_page13_050_raw.jpg,titanite,ti_bearing_negative,1,97762,DG-5392acb588dd,train,keep,,,,
14,titanite_001.jpg,14,VTM-008352,raw_negative/ti_bearing_negative/titanite/titanite_mindat_p097764_page13_037_raw.jpg,titanite,ti_bearing_negative,1,97764,DG-a0d5da6afc9c,test,keep,,,,
15,titanite_001.jpg,15,VTM-008353,raw_negative/ti_bearing_negative/titanite/titanite_mindat_p097765_page13_035_raw.jpg,titanite,ti_bearing_negative,1,97765,DG-6292443cc0cd,train,keep,,,,
16,titanite_001.jpg,16,VTM-008366,raw_negative/ti_bearing_negative/titanite/titanite_mindat_p111745_page7_014_raw.jpg,titanite,ti_bearing_negative,1,111745,DG-2ac6d1506418,train,keep,,,,
17,titanite_001.jpg,17,VTM-008367,raw_negative/ti_bearing_negative/titanite/titanite_mindat_p113338_page1_056_raw.jpg,titanite,ti_bearing_negative,1,113338,DG-de67f5769171,val,keep,,,,
18,titanite_001.jpg,18,VTM-008368,raw_negative/ti_bearing_negative/titanite/titanite_mindat_p1139828_page3_005_raw.jpg,titanite,ti_bearing_negative,1,1139828,DG-ed224ebac022,train,keep,,,,
19,titanite_001.jpg,19,VTM-008376,raw_negative/ti_bearing_negative/titanite/titanite_mindat_p1242962_page3_007_raw.jpg,titanite,ti_bearing_negative,1,1242962,DG-b454db917c27,train,exclude,,,,
20,titanite_001.jpg,20,VTM-008379,raw_negative/ti_bearing_negative/titanite/titanite_mindat_p1277832_page9_003_raw.jpg,titanite,ti_bearing_negative,1,1277832,DG-d6d91b3b592b,train,keep,,,,
21,titanite_001.jpg,21,VTM-008381,raw_negative/ti_bearing_negative/titanite/titanite_mindat_p129352_page5_033_raw.jpg,titanite,ti_bearing_negative,1,129352,DG-885e1f8a031a,train,keep,,,,
22,titanite_001.jpg,22,VTM-008384,raw_negative/ti_bearing_negative/titanite/titanite_mindat_p136397_page1_021_raw.jpg,titanite,ti_bearing_negative,1,136397,DG-8e1f82f326b2,val,keep,,,,
23,titanite_001.jpg,23,VTM-008387,raw_negative/ti_bearing_negative/titanite/titanite_mindat_p138467_page5_054_raw.jpg,titanite,ti_bearing_negative,1,138467,DG-0567564d711c,train,keep,,,,
24,titanite_001.jpg,24,VTM-008389,raw_negative/ti_bearing_negative/titanite/titanite_mindat_p1390449_page10_028_raw.jpg,titanite,ti_bearing_negative,1,1390449,DG-907c0a2749ab,train,keep,,,,
25,titanite_001.jpg,25,VTM-008412,raw_negative/ti_bearing_negative/titanite/titanite_mindat_p1698696_page9_016_raw.jpg,titanite,ti_bearing_negative,1,1698696,DG-1638dc1e36d1,train,keep,,,,
26,titanite_002.jpg,1,VTM-008437,raw_negative/ti_bearing_negative/titanite/titanite_mindat_p227148_page7_049_raw.jpg,titanite,ti_bearing_negative,1,227148,DG-d5e78fe5540b,train,keep,,,,
27,titanite_002.jpg,2,VTM-008456,raw_negative/ti_bearing_negative/titanite/titanite_mindat_p268004_page14_051_raw.jpg,titanite,ti_bearing_negative,1,268004,DG-7cf611d6815e,val,keep,,,,
28,titanite_002.jpg,3,VTM-008469,raw_negative/ti_bearing_negative/titanite/titanite_mindat_p288030_page14_050_raw.jpg,titanite,ti_bearing_negative,1,288030,DG-f59ee4f48142,val,keep,,,,
29,titanite_002.jpg,4,VTM-008474,raw_negative/ti_bearing_negative/titanite/titanite_mindat_p300326_page1_067_raw.jpg,titanite,ti_bearing_negative,1,300326,DG-4c3b3f758782,train,keep,,,,
30,titanite_002.jpg,5,VTM-008475,raw_negative/ti_bearing_negative/titanite/titanite_mindat_p303646_page9_035_raw.jpg,titanite,ti_bearing_negative,1,303646,DG-0f4b629d9390,train,keep,,,,
31,titanite_002.jpg,6,VTM-008476,raw_negative/ti_bearing_negative/titanite/titanite_mindat_p306481_page13_055_raw.jpg,titanite,ti_bearing_negative,1,306481,DG-27b83318b9c2,train,keep,,,,
32,titanite_002.jpg,7,VTM-008480,raw_negative/ti_bearing_negative/titanite/titanite_mindat_p310817_page9_075_raw.jpg,titanite,ti_bearing_negative,1,310817,DG-c4b22843003f,test,keep,,,,
33,titanite_002.jpg,8,VTM-008486,raw_negative/ti_bearing_negative/titanite/titanite_mindat_p318562_page14_071_raw.jpg,titanite,ti_bearing_negative,1,318562,DG-b464fb3a4a2c,train,keep,,,,
34,titanite_002.jpg,9,VTM-008490,raw_negative/ti_bearing_negative/titanite/titanite_mindat_p325680_page14_066_raw.jpg,titanite,ti_bearing_negative,1,325680,DG-13f68d44547b,train,keep,,,,
35,titanite_002.jpg,10,VTM-008497,raw_negative/ti_bearing_negative/titanite/titanite_mindat_p349097_page1_032_raw.jpg,titanite,ti_bearing_negative,1,349097,DG-1014339889b8,test,keep,,,,
36,titanite_002.jpg,11,VTM-008503,raw_negative/ti_bearing_negative/titanite/titanite_mindat_p352937_page5_026_raw.jpg,titanite,ti_bearing_negative,1,352937,DG-03c884a3c8ed,train,keep,,,,
37,titanite_002.jpg,12,VTM-008511,raw_negative/ti_bearing_negative/titanite/titanite_mindat_p380515_page10_007_raw.jpg,titanite,ti_bearing_negative,1,380515,DG-38b189947097,train,keep,,,,
38,titanite_002.jpg,13,VTM-008523,raw_negative/ti_bearing_negative/titanite/titanite_mindat_p409659_page7_052_raw.jpg,titanite,ti_bearing_negative,1,409659,DG-2cefcc356f55,val,keep,,,,
39,titanite_002.jpg,14,VTM-008525,raw_negative/ti_bearing_negative/titanite/titanite_mindat_p410890_page13_067_raw.jpg,titanite,ti_bearing_negative,1,410890,DG-aa714ce01c80,train,keep,,,,
40,titanite_002.jpg,15,VTM-008526,raw_negative/ti_bearing_negative/titanite/titanite_mindat_p410892_page13_065_raw.jpg,titanite,ti_bearing_negative,1,410892,DG-d06218d151e0,val,keep,,,,
41,titanite_002.jpg,16,VTM-008530,raw_negative/ti_bearing_negative/titanite/titanite_mindat_p420817_page9_057_raw.jpg,titanite,ti_bearing_negative,1,420817,DG-b2900e703877,train,keep,,,,
42,titanite_002.jpg,17,VTM-008538,raw_negative/ti_bearing_negative/titanite/titanite_mindat_p439346_page9_066_raw.jpg,titanite,ti_bearing_negative,1,439346,DG-0a38e08e9d2b,train,keep,,,,
43,titanite_002.jpg,18,VTM-008541,raw_negative/ti_bearing_negative/titanite/titanite_mindat_p451463_page4_013_raw.jpg,titanite,ti_bearing_negative,1,451463,DG-07ad4e1ac4a2,test,keep,,,,
44,titanite_002.jpg,19,VTM-008546,raw_negative/ti_bearing_negative/titanite/titanite_mindat_p481105_page5_007_raw.jpg,titanite,ti_bearing_negative,1,481105,DG-f56dc1bdd66d,train,keep,,,,
45,titanite_002.jpg,20,VTM-008554,raw_negative/ti_bearing_negative/titanite/titanite_mindat_p495542_page2_003_raw.jpg,titanite,ti_bearing_negative,1,495542,DG-07584d91647f,train,keep,,,,
46,titanite_002.jpg,21,VTM-008564,raw_negative/ti_bearing_negative/titanite/titanite_mindat_p563205_page10_013_raw.jpg,titanite,ti_bearing_negative,1,563205,DG-8758aa99c2f7,test,keep,,,,
47,titanite_002.jpg,22,VTM-008582,raw_negative/ti_bearing_negative/titanite/titanite_mindat_p682893_page13_066_raw.jpg,titanite,ti_bearing_negative,1,682893,DG-2bb93384d92b,train,keep,,,,
48,titanite_002.jpg,23,VTM-008584,raw_negative/ti_bearing_negative/titanite/titanite_mindat_p684550_page8_006_raw.jpg,titanite,ti_bearing_negative,1,684550,DG-cbb596ad6e77,val,keep,,,,
49,titanite_002.jpg,24,VTM-008601,raw_negative/ti_bearing_negative/titanite/titanite_mindat_p875272_page1_060_raw.jpg,titanite,ti_bearing_negative,1,875272,DG-deb465c57e11,train,keep,,,,
50,titanite_002.jpg,25,VTM-008603,raw_negative/ti_bearing_negative/titanite/titanite_mindat_p927941_page1_039_raw.jpg,titanite,ti_bearing_negative,1,927941,DG-835541a8f5bd,test,keep,,,,
1,titanomagnetite_001.jpg,1,VTM-001671,raw_positive/titanomagnetite_core/titanomagnetite_mindat_p079662_005_raw.jpg,titanomagnetite,target_mineral,0,79662,DG-a5ee170f9ded,train,keep,,,,
2,titanomagnetite_001.jpg,2,VTM-001677,raw_positive/titanomagnetite_core/titanomagnetite_mindat_p1203423_001_raw.jpg,titanomagnetite,target_mineral,0,1203423,DG-24fd2a1b1cc3,test,keep,,,,
3,titanomagnetite_001.jpg,3,VTM-001678,raw_positive/titanomagnetite_core/titanomagnetite_mindat_p1203762_017_raw.jpg,titanomagnetite,target_mineral,0,1203762,DG-8c5926202ac3,train,keep,,,,
4,titanomagnetite_001.jpg,4,VTM-001679,raw_positive/titanomagnetite_core/titanomagnetite_mindat_p1204304_024_raw.jpg,titanomagnetite,target_mineral,0,1204304,DG-f5c3df527ae6,train,keep,,,,
5,titanomagnetite_001.jpg,5,VTM-001680,raw_positive/titanomagnetite_core/titanomagnetite_mindat_p1204725_023_raw.jpg,titanomagnetite,target_mineral,0,1204725,DG-c02cfb574768,train,keep,,,,
6,titanomagnetite_001.jpg,6,VTM-001681,raw_positive/titanomagnetite_core/titanomagnetite_mindat_p1212765_018_raw.jpg,titanomagnetite,target_mineral,0,1212765,DG-0599e375e123,train,keep,,,,
7,titanomagnetite_001.jpg,7,VTM-001682,raw_positive/titanomagnetite_core/titanomagnetite_mindat_p1221264_019_raw.jpg,titanomagnetite,target_mineral,0,1221264,DG-a0ca75898087,test,keep,,,,
8,titanomagnetite_001.jpg,8,VTM-001688,raw_positive/titanomagnetite_core/titanomagnetite_mindat_p1592552_034_raw.jpg,titanomagnetite,target_mineral,0,1592552,DG-913e94e84496,train,keep,,,,
9,titanomagnetite_001.jpg,9,VTM-001689,raw_positive/titanomagnetite_core/titanomagnetite_mindat_p1593449_033_raw.jpg,titanomagnetite,target_mineral,0,1593449,DG-9aa7389de686,train,keep,,,,
10,titanomagnetite_001.jpg,10,VTM-001690,raw_positive/titanomagnetite_core/titanomagnetite_mindat_p1606751_032_raw.jpg,titanomagnetite,target_mineral,0,1606751,DG-b0fe7cb99124,train,keep,,,,
11,titanomagnetite_001.jpg,11,VTM-001691,raw_positive/titanomagnetite_core/titanomagnetite_mindat_p1651248_030_raw.jpg,titanomagnetite,target_mineral,0,1651248,DG-ef5372e86c10,val,keep,,,,
12,titanomagnetite_001.jpg,12,VTM-001692,raw_positive/titanomagnetite_core/titanomagnetite_mindat_p1690580_035_raw.jpg,titanomagnetite,target_mineral,0,1690580,DG-bf707c55247a,train,keep,,,,
13,titanomagnetite_001.jpg,13,VTM-001693,raw_positive/titanomagnetite_core/titanomagnetite_mindat_p190703_002_raw.jpg,titanomagnetite,target_mineral,0,190703,DG-d05c588604ec,test,keep,,,,
14,titanomagnetite_001.jpg,14,VTM-001694,raw_positive/titanomagnetite_core/titanomagnetite_mindat_p212600_006_raw.jpg,titanomagnetite,target_mineral,0,212600,DG-97f74c72b5b7,train,keep,,,,
15,titanomagnetite_001.jpg,15,VTM-001695,raw_positive/titanomagnetite_core/titanomagnetite_mindat_p273955_004_raw.jpg,titanomagnetite,target_mineral,0,273955,DG-4cae50bd4d45,train,keep,,,,
16,titanomagnetite_001.jpg,16,VTM-001696,raw_positive/titanomagnetite_core/titanomagnetite_mindat_p303828_010_raw.jpg,titanomagnetite,target_mineral,0,303828,DG-cd596e924528,train,keep,,,,
17,titanomagnetite_001.jpg,17,VTM-001697,raw_positive/titanomagnetite_core/titanomagnetite_mindat_p446868_009_raw.jpg,titanomagnetite,target_mineral,0,446868,DG-a84937488bab,train,keep,,,,
18,titanomagnetite_001.jpg,18,VTM-001698,raw_positive/titanomagnetite_core/titanomagnetite_mindat_p459021_012_raw.jpg,titanomagnetite,target_mineral,0,459021,DG-181b7f3e8822,train,keep,,,,
19,titanomagnetite_001.jpg,19,VTM-001701,raw_positive/titanomagnetite_core/titanomagnetite_mindat_p540717_007_raw.jpg,titanomagnetite,target_mineral,0,540717,DG-7ccfdcad436b,test,keep,,,,
20,titanomagnetite_001.jpg,20,VTM-001702,raw_positive/titanomagnetite_core/titanomagnetite_mindat_p631225_011_raw.jpg,titanomagnetite,target_mineral,0,631225,DG-af302416b1ed,val,keep,,,,
21,titanomagnetite_001.jpg,21,VTM-001703,raw_positive/titanomagnetite_core/titanomagnetite_mindat_p765016_015_raw.jpg,titanomagnetite,target_mineral,0,765016,DG-0bb94c7f846a,train,keep,,,,
22,titanomagnetite_001.jpg,22,VTM-001704,raw_positive/titanomagnetite_core/titanomagnetite_mindat_p765019_016_raw.jpg,titanomagnetite,target_mineral,0,765019,DG-631a30e718e6,val,keep,,,,
23,titanomagnetite_001.jpg,23,VTM-001705,raw_positive/titanomagnetite_core/titanomagnetite_mindat_p998594_014_raw.jpg,titanomagnetite,target_mineral,0,998594,DG-4a485c4be585,val,keep,,,,
1,vesuvianite_001.jpg,1,VTM-003638,raw_negative/gangue_negative/vesuvianite/vesuvianite_mindat_p006721_page6_067_raw.jpg,vesuvianite,gangue_negative,2,6721,DG-3f6e67869303,train,keep,,,,
2,vesuvianite_001.jpg,2,VTM-003647,raw_negative/gangue_negative/vesuvianite/vesuvianite_mindat_p019433_page18_019_raw.jpg,vesuvianite,gangue_negative,2,19433,DG-93b69e415a92,train,keep,,,,
3,vesuvianite_001.jpg,3,VTM-003658,raw_negative/gangue_negative/vesuvianite/vesuvianite_mindat_p043761_page1_048_raw.jpg,vesuvianite,gangue_negative,2,43761,DG-cda88331526c,val,keep,,,,
4,vesuvianite_001.jpg,4,VTM-003664,raw_negative/gangue_negative/vesuvianite/vesuvianite_mindat_p046958_page12_003_raw.jpg,vesuvianite,gangue_negative,2,46958,DG-b2d6c181d3c5,test,keep,,,,
5,vesuvianite_001.jpg,5,VTM-003694,raw_negative/gangue_negative/vesuvianite/vesuvianite_mindat_p1037836_page1_073_raw.jpg,vesuvianite,gangue_negative,2,1037836,DG-1dc142df98e6,train,keep,,,,
6,vesuvianite_001.jpg,6,VTM-003697,raw_negative/gangue_negative/vesuvianite/vesuvianite_mindat_p1052180_page3_007_raw.jpg,vesuvianite,gangue_negative,2,1052180,DG-d7a8a5a3da5f,test,keep,,,,
7,vesuvianite_001.jpg,7,VTM-003698,raw_negative/gangue_negative/vesuvianite/vesuvianite_mindat_p105794_page1_013_raw.jpg,vesuvianite,gangue_negative,2,105794,DG-4cee298501dd,train,keep,,,,
8,vesuvianite_001.jpg,8,VTM-003739,raw_negative/gangue_negative/vesuvianite/vesuvianite_mindat_p1173952_page18_012_raw.jpg,vesuvianite,gangue_negative,2,1173952,DG-01af1077aac1,val,keep,,,,
9,vesuvianite_001.jpg,9,VTM-003745,raw_negative/gangue_negative/vesuvianite/vesuvianite_mindat_p1180000_page4_024_raw.jpg,vesuvianite,gangue_negative,2,1180000,DG-ad9859357844,train,keep,,,,
10,vesuvianite_001.jpg,10,VTM-003750,raw_negative/gangue_negative/vesuvianite/vesuvianite_mindat_p1184557_page8_017_raw.jpg,vesuvianite,gangue_negative,2,1184557,DG-515956afdf20,train,keep,,,,
11,vesuvianite_001.jpg,11,VTM-003760,raw_negative/gangue_negative/vesuvianite/vesuvianite_mindat_p1201804_page8_013_raw.jpg,vesuvianite,gangue_negative,2,1201804,DG-6513e7852fe3,val,keep,,,,
12,vesuvianite_001.jpg,12,VTM-003764,raw_negative/gangue_negative/vesuvianite/vesuvianite_mindat_p1213034_page4_039_raw.jpg,vesuvianite,gangue_negative,2,1213034,DG-cab58c86ef59,val,keep,,,,
13,vesuvianite_001.jpg,13,VTM-003773,raw_negative/gangue_negative/vesuvianite/vesuvianite_mindat_p1238165_page18_010_raw.jpg,vesuvianite,gangue_negative,2,1238165,DG-ea49bad247e6,train,keep,,,,
